Entity,Code,date,SO2
承德,承德,20201113,10.666666666666666
承德,承德,20201114,16.625
承德,承德,20201115,37.041666666666664
承德,承德,20201116,13.708333333333334
承德,承德,20201117,15.041666666666666
承德,承德,20201118,9.625
承德,承德,20201119,6.708333333333333
承德,承德,20201120,7.083333333333333
承德,承德,20201121,7.416666666666667
承德,承德,20201122,6.166666666666667
承德,承德,20201123,9.666666666666666
承德,承德,20201124,21.11111111111111
承德,承德,20201125,10.521739130434783
承德,承德,20201126,10.625
承德,承德,20201127,7.583333333333333
承德,承德,20201128,7.75
承德,承德,20201129,8.652173913043478
承德,承德,20201130,8.791666666666666
承德,承德,20201201,13.916666666666666
承德,承德,20201202,8.25
承德,承德,20201203,7.083333333333333
承德,承德,20201204,7.0
承德,承德,20201205,11.458333333333334
承德,承德,20201206,12.782608695652174
承德,承德,20201207,8.0
承德,承德,20201208,22.416666666666668
承德,承德,20201209,28.458333333333332
承德,承德,20201210,30.08695652173913
承德,承德,20201211,16.166666666666668
承德,承德,20201212,15.583333333333334
承德,承德,20201213,7.291666666666667
承德,承德,20201214,8.73913043478261
承德,承德,20201215,9.75
承德,承德,20201216,11.0
承德,承德,20201217,15.434782608695652
承德,承德,20201218,7.0
承德,承德,20201219,20.375
承德,承德,20201220,11.625
承德,承德,20201221,15.541666666666666
承德,承德,20201222,28.625
承德,承德,20201223,13.083333333333334
承德,承德,20201224,11.333333333333334
承德,承德,20201225,15.217391304347826
承德,承德,20201226,16.25
承德,承德,20201227,28.958333333333332
承德,承德,20201228,19.375
承德,承德,20201229,7.863636363636363
承德,承德,20201230,7.791666666666667
承德,承德,20201231,18.041666666666668
张家口,张家口,20200101,23.541666666666668
张家口,张家口,20200102,17.791666666666668
张家口,张家口,20200103,21.083333333333332
张家口,张家口,20200104,22.041666666666668
张家口,张家口,20200105,23.208333333333332
张家口,张家口,20200106,21.833333333333332
张家口,张家口,20200107,11.333333333333334
张家口,张家口,20200108,17.333333333333332
张家口,张家口,20200109,21.625
张家口,张家口,20200110,18.291666666666668
张家口,张家口,20200111,12.25
张家口,张家口,20200112,11.541666666666666
张家口,张家口,20200113,10.0
张家口,张家口,20200114,18.833333333333332
张家口,张家口,20200115,22.125
张家口,张家口,20200116,17.875
张家口,张家口,20200117,17.958333333333332
张家口,张家口,20200118,21.583333333333332
张家口,张家口,20200119,17.208333333333332
张家口,张家口,20200120,19.791666666666668
张家口,张家口,20200121,25.652173913043477
张家口,张家口,20200122,36.89473684210526
张家口,张家口,20200123,15.833333333333334
张家口,张家口,20200124,23.166666666666668
张家口,张家口,20200125,25.791666666666668
张家口,张家口,20200126,27.5
张家口,张家口,20200127,20.5
张家口,张家口,20200128,16.791666666666668
张家口,张家口,20200129,9.166666666666666
张家口,张家口,20200130,15.333333333333334
张家口,张家口,20200131,10.875
张家口,张家口,20200201,12.416666666666666
张家口,张家口,20200202,14.333333333333334
张家口,张家口,20200203,13.916666666666666
张家口,张家口,20200204,9.416666666666666
张家口,张家口,20200205,9.75
张家口,张家口,20200206,18.125
张家口,张家口,20200207,17.416666666666668
张家口,张家口,20200208,18.25
张家口,张家口,20200209,15.166666666666666
张家口,张家口,20200210,22.375
张家口,张家口,20200211,33.166666666666664
张家口,张家口,20200212,31.75
张家口,张家口,20200213,26.5
张家口,张家口,20200214,12.75
张家口,张家口,20200215,18.666666666666668
张家口,张家口,20200216,11.25
张家口,张家口,20200217,18.25
张家口,张家口,20200218,16.791666666666668
张家口,张家口,20200219,17.833333333333332
张家口,张家口,20200220,20.916666666666668
张家口,张家口,20200221,15.416666666666666
张家口,张家口,20200222,23.833333333333332
张家口,张家口,20200223,24.5
张家口,张家口,20200224,16.75
张家口,张家口,20200225,14.708333333333334
张家口,张家口,20200226,8.833333333333334
张家口,张家口,20200227,10.25
