Entity,Code,date,PM10
唐山,唐山,20201022,70.33333333333333
唐山,唐山,20201023,43.45454545454545
唐山,唐山,20201024,75.0
唐山,唐山,20201025,138.0
唐山,唐山,20201026,216.83333333333334
唐山,唐山,20201027,78.20833333333333
唐山,唐山,20201028,64.6086956521739
唐山,唐山,20201029,107.375
唐山,唐山,20201030,119.16666666666667
唐山,唐山,20201031,211.45833333333334
唐山,唐山,20201101,125.69565217391305
唐山,唐山,20201102,53.708333333333336
唐山,唐山,20201103,54.708333333333336
唐山,唐山,20201104,120.91666666666667
唐山,唐山,20201105,157.70833333333334
唐山,唐山,20201106,138.04166666666666
唐山,唐山,20201107,149.625
唐山,唐山,20201108,57.26086956521739
唐山,唐山,20201109,63.708333333333336
唐山,唐山,20201110,136.5
唐山,唐山,20201111,210.52173913043478
唐山,唐山,20201112,211.20833333333334
唐山,唐山,20201113,97.70833333333333
唐山,唐山,20201114,85.41666666666667
唐山,唐山,20201115,176.41666666666666
唐山,唐山,20201116,141.5
唐山,唐山,20201117,143.625
唐山,唐山,20201118,57.083333333333336
唐山,唐山,20201119,23.166666666666668
唐山,唐山,20201120,52.75
唐山,唐山,20201121,89.95833333333333
唐山,唐山,20201122,34.125
唐山,唐山,20201123,35.75
唐山,唐山,20201124,69.55555555555556
唐山,唐山,20201125,109.82608695652173
唐山,唐山,20201126,51.833333333333336
唐山,唐山,20201127,68.16666666666667
唐山,唐山,20201128,32.291666666666664
唐山,唐山,20201129,72.0
唐山,唐山,20201130,49.791666666666664
唐山,唐山,20201201,110.125
唐山,唐山,20201202,87.58333333333333
唐山,唐山,20201203,43.625
唐山,唐山,20201204,45.125
唐山,唐山,20201205,44.416666666666664
唐山,唐山,20201206,102.45833333333333
唐山,唐山,20201207,44.916666666666664
唐山,唐山,20201208,55.416666666666664
唐山,唐山,20201209,122.875
唐山,唐山,20201210,143.43478260869566
唐山,唐山,20201211,111.41666666666667
唐山,唐山,20201212,160.70833333333334
唐山,唐山,20201213,54.291666666666664
唐山,唐山,20201214,36.69565217391305
唐山,唐山,20201215,65.6
唐山,唐山,20201216,84.52941176470588
唐山,唐山,20201217,92.56521739130434
唐山,唐山,20201218,55.125
唐山,唐山,20201219,81.625
唐山,唐山,20201220,83.75
唐山,唐山,20201221,65.33333333333333
唐山,唐山,20201222,191.83333333333334
唐山,唐山,20201223,183.58333333333334
唐山,唐山,20201224,81.83333333333333
唐山,唐山,20201225,133.91666666666666
唐山,唐山,20201226,136.04166666666666
唐山,唐山,20201227,166.875
唐山,唐山,20201228,120.375
唐山,唐山,20201229,65.04545454545455
唐山,唐山,20201230,30.5
唐山,唐山,20201231,41.333333333333336
沧州,沧州,20200101,104.33333333333333
沧州,沧州,20200102,176.66666666666666
沧州,沧州,20200103,198.125
沧州,沧州,20200104,290.125
沧州,沧州,20200105,141.83333333333334
沧州,沧州,20200106,95.83333333333333
沧州,沧州,20200107,93.5
沧州,沧州,20200108,51.375
沧州,沧州,20200109,104.70833333333333
沧州,沧州,20200110,143.70833333333334
沧州,沧州,20200111,73.0
沧州,沧州,20200112,100.20833333333333
沧州,沧州,20200113,84.5
沧州,沧州,20200114,60.875
沧州,沧州,20200115,148.29166666666666
沧州,沧州,20200116,303.625
沧州,沧州,20200117,284.0833333333333
沧州,沧州,20200118,212.625
沧州,沧州,20200119,165.95833333333334
沧州,沧州,20200120,73.0
沧州,沧州,20200121,122.66666666666667
沧州,沧州,20200122,294.42105263157896
沧州,沧州,20200123,288.1666666666667
沧州,沧州,20200124,70.29166666666667
沧州,沧州,20200125,131.5
沧州,沧州,20200126,193.45833333333334
沧州,沧州,20200127,181.08333333333334
沧州,沧州,20200128,223.125
沧州,沧州,20200129,107.95833333333333
沧州,沧州,20200130,65.70833333333333
沧州,沧州,20200131,120.41666666666667
沧州,沧州,20200201,73.45833333333333
沧州,沧州,20200202,45.75
沧州,沧州,20200203,43.791666666666664
沧州,沧州,20200204,70.25
沧州,沧州,20200205,36.875
沧州,沧州,20200206,52.208333333333336
沧州,沧州,20200207,110.0
沧州,沧州,20200208,113.16666666666667
沧州,沧州,20200209,160.29166666666666
沧州,沧州,20200210,137.29166666666666
沧州,沧州,20200211,99.16666666666667
沧州,沧州,20200212,78.29166666666667
沧州,沧州,20200213,92.54166666666667
沧州,沧州,20200214,62.666666666666664
沧州,沧州,20200215,24.291666666666668
沧州,沧州,20200216,21.25
沧州,沧州,20200217,17.75
沧州,沧州,20200218,63.5
沧州,沧州,20200219,76.5
沧州,沧州,20200220,117.95833333333333
沧州,沧州,20200221,160.91666666666666
沧州,沧州,20200222,43.5
沧州,沧州,20200223,92.16666666666667
沧州,沧州,20200224,138.95833333333334
沧州,沧州,20200225,54.25
沧州,沧州,20200226,45.583333333333336
沧州,沧州,20200227,34.458333333333336
沧州,沧州,20200228,70.44444444444444
沧州,沧州,20200229,79.125
沧州,沧州,20200301,69.66666666666667
沧州,沧州,20200302,54.166666666666664
沧州,沧州,20200303,56.5
沧州,沧州,20200304,24.666666666666668
沧州,沧州,20200305,63.416666666666664
沧州,沧州,20200306,102.45833333333333
沧州,沧州,20200307,135.25
沧州,沧州,20200308,173.33333333333334
沧州,沧州,20200309,97.75
沧州,沧州,20200310,54.625
沧州,沧州,20200311,86.0
沧州,沧州,20200312,95.54166666666667
沧州,沧州,20200313,47.541666666666664
沧州,沧州,20200314,52.458333333333336
沧州,沧州,20200315,49.541666666666664
沧州,沧州,20200316,77.33333333333333
沧州,沧州,20200317,99.25
沧州,沧州,20200318,123.04545454545455
沧州,沧州,20200319,40.208333333333336
沧州,沧州,20200320,118.66666666666667
沧州,沧州,20200321,119.79166666666667
沧州,沧州,20200322,49.875
沧州,沧州,20200323,88.91666666666667
沧州,沧州,20200324,84.45833333333333
沧州,沧州,20200325,89.25
沧州,沧州,20200326,72.41666666666667
沧州,沧州,20200327,28.416666666666668
沧州,沧州,20200328,35.666666666666664
沧州,沧州,20200329,72.83333333333333
沧州,沧州,20200330,74.375
沧州,沧州,20200331,74.66666666666667
沧州,沧州,20200401,62.041666666666664
沧州,沧州,20200402,52.875
沧州,沧州,20200403,72.04166666666667
沧州,沧州,20200404,120.66666666666667
沧州,沧州,20200405,90.33333333333333
沧州,沧州,20200406,116.83333333333333
沧州,沧州,20200407,98.41666666666667
沧州,沧州,20200408,53.166666666666664
沧州,沧州,20200409,38.95652173913044
沧州,沧州,20200410,64.875
沧州,沧州,20200411,57.125
沧州,沧州,20200412,70.08333333333333
沧州,沧州,20200413,76.125
沧州,沧州,20200414,98.95833333333333
沧州,沧州,20200415,74.79166666666667
沧州,沧州,20200416,94.83333333333333
沧州,沧州,20200417,78.33333333333333
沧州,沧州,20200418,73.45833333333333
沧州,沧州,20200419,72.58333333333333
沧州,沧州,20200420,42.541666666666664
沧州,沧州,20200421,41.166666666666664
沧州,沧州,20200422,39.666666666666664
沧州,沧州,20200423,28.666666666666668
沧州,沧州,20200424,75.625
沧州,沧州,20200425,70.21739130434783
沧州,沧州,20200426,46.583333333333336
沧州,沧州,20200427,61.041666666666664
沧州,沧州,20200428,86.70833333333333
沧州,沧州,20200429,84.5
沧州,沧州,20200430,89.58333333333333
沧州,沧州,20200501,79.83333333333333
沧州,沧州,20200502,60.875
沧州,沧州,20200503,55.125
沧州,沧州,20200504,40.875
沧州,沧州,20200505,39.583333333333336
沧州,沧州,20200506,62.0
沧州,沧州,20200507,86.45833333333333
沧州,沧州,20200508,20.666666666666668
沧州,沧州,20200509,41.5
沧州,沧州,20200510,70.83333333333333
沧州,沧州,20200511,51.541666666666664
沧州,沧州,20200512,82.04166666666667
沧州,沧州,20200513,106.82608695652173
沧州,沧州,20200514,106.58333333333333
沧州,沧州,20200515,73.20833333333333
沧州,沧州,20200516,82.79166666666667
沧州,沧州,20200517,112.66666666666667
沧州,沧州,20200518,71.75
沧州,沧州,20200519,52.458333333333336
沧州,沧州,20200520,77.625
沧州,沧州,20200521,98.41666666666667
沧州,沧州,20200522,44.0
沧州,沧州,20200523,46.875
沧州,沧州,20200524,38.291666666666664
沧州,沧州,20200525,66.83333333333333
沧州,沧州,20200526,33.958333333333336
沧州,沧州,20200527,36.458333333333336
沧州,沧州,20200528,48.958333333333336
沧州,沧州,20200529,74.70833333333333
沧州,沧州,20200530,59.333333333333336
沧州,沧州,20200531,40.458333333333336
沧州,沧州,20200601,53.833333333333336
沧州,沧州,20200602,99.75
沧州,沧州,20200603,192.41666666666666
沧州,沧州,20200604,147.33333333333334
沧州,沧州,20200605,50.708333333333336
沧州,沧州,20200606,65.875
沧州,沧州,20200607,118.70833333333333
沧州,沧州,20200608,103.125
沧州,沧州,20200609,125.91304347826087
沧州,沧州,20200610,109.83333333333333
沧州,沧州,20200611,110.41666666666667
沧州,沧州,20200612,80.625
沧州,沧州,20200613,88.58333333333333
沧州,沧州,20200614,37.75
沧州,沧州,20200615,68.20833333333333
沧州,沧州,20200616,89.70833333333333
沧州,沧州,20200617,44.0
沧州,沧州,20200618,42.166666666666664
沧州,沧州,20200619,43.291666666666664
沧州,沧州,20200620,53.708333333333336
沧州,沧州,20200621,61.125
沧州,沧州,20200622,62.25
沧州,沧州,20200623,55.375
沧州,沧州,20200624,39.791666666666664
沧州,沧州,20200625,33.416666666666664
沧州,沧州,20200626,67.33333333333333
沧州,沧州,20200627,100.33333333333333
沧州,沧州,20200628,73.625
沧州,沧州,20200629,62.041666666666664
沧州,沧州,20200630,55.0
沧州,沧州,20200701,45.958333333333336
沧州,沧州,20200702,57.041666666666664
沧州,沧州,20200703,48.65217391304348
沧州,沧州,20200704,63.083333333333336
沧州,沧州,20200705,51.5
沧州,沧州,20200706,41.583333333333336
沧州,沧州,20200707,62.083333333333336
沧州,沧州,20200708,58.95652173913044
沧州,沧州,20200709,44.791666666666664
沧州,沧州,20200710,72.875
沧州,沧州,20200711,113.33333333333333
沧州,沧州,20200712,66.95833333333333
沧州,沧州,20200713,57.166666666666664
沧州,沧州,20200714,39.833333333333336
沧州,沧州,20200715,59.875
沧州,沧州,20200716,58.708333333333336
沧州,沧州,20200717,67.375
沧州,沧州,20200718,76.125
沧州,沧州,20200719,47.916666666666664
沧州,沧州,20200720,58.208333333333336
沧州,沧州,20200721,52.166666666666664
沧州,沧州,20200722,59.125
沧州,沧州,20200723,49.541666666666664
沧州,沧州,20200724,47.166666666666664
沧州,沧州,20200725,49.791666666666664
沧州,沧州,20200726,40.666666666666664
沧州,沧州,20200727,66.625
沧州,沧州,20200728,67.875
沧州,沧州,20200729,74.04166666666667
沧州,沧州,20200730,57.208333333333336
沧州,沧州,20200731,41.166666666666664
沧州,沧州,20200801,37.041666666666664
沧州,沧州,20200802,28.125
沧州,沧州,20200803,64.45833333333333
沧州,沧州,20200804,92.375
沧州,沧州,20200805,61.916666666666664
沧州,沧州,20200806,41.583333333333336
沧州,沧州,20200807,25.958333333333332
沧州,沧州,20200808,29.75
沧州,沧州,20200809,40.541666666666664
沧州,沧州,20200810,39.666666666666664
沧州,沧州,20200811,73.54166666666667
沧州,沧州,20200812,71.0
沧州,沧州,20200813,30.791666666666668
沧州,沧州,20200814,57.458333333333336
沧州,沧州,20200815,33.416666666666664
沧州,沧州,20200816,47.583333333333336
沧州,沧州,20200817,71.08333333333333
沧州,沧州,20200818,38.75
沧州,沧州,20200819,22.291666666666668
沧州,沧州,20200820,36.958333333333336
沧州,沧州,20200821,43.958333333333336
沧州,沧州,20200822,45.666666666666664
沧州,沧州,20200823,74.45833333333333
沧州,沧州,20200824,35.25
沧州,沧州,20200825,41.291666666666664
沧州,沧州,20200826,69.41666666666667
沧州,沧州,20200827,72.66666666666667
沧州,沧州,20200828,53.333333333333336
沧州,沧州,20200829,65.125
沧州,沧州,20200830,53.958333333333336
沧州,沧州,20200831,55.25
沧州,沧州,20200901,38.916666666666664
沧州,沧州,20200902,38.166666666666664
沧州,沧州,20200903,32.458333333333336
沧州,沧州,20200904,41.625
沧州,沧州,20200905,84.625
沧州,沧州,20200906,112.41666666666667
沧州,沧州,20200907,78.16666666666667
沧州,沧州,20200908,59.375
沧州,沧州,20200909,38.125
沧州,沧州,20200910,35.541666666666664
沧州,沧州,20200911,25.416666666666668
沧州,沧州,20200912,32.416666666666664
沧州,沧州,20200913,42.541666666666664
沧州,沧州,20200914,53.083333333333336
沧州,沧州,20200915,34.875
沧州,沧州,20200916,29.375
沧州,沧州,20200917,30.75
沧州,沧州,20200918,34.25
沧州,沧州,20200919,60.125
沧州,沧州,20200920,68.29166666666667
沧州,沧州,20200921,52.25
沧州,沧州,20200922,86.375
沧州,沧州,20200923,42.416666666666664
沧州,沧州,20200924,52.208333333333336
沧州,沧州,20200925,68.16666666666667
沧州,沧州,20200926,62.416666666666664
沧州,沧州,20200927,70.15
沧州,沧州,20200928,84.25
沧州,沧州,20200929,49.541666666666664
沧州,沧州,20200930,42.958333333333336
沧州,沧州,20201001,90.58333333333333
沧州,沧州,20201002,63.708333333333336
沧州,沧州,20201003,45.208333333333336
沧州,沧州,20201004,37.21739130434783
沧州,沧州,20201005,32.17391304347826
沧州,沧州,20201006,69.33333333333333
沧州,沧州,20201007,74.66666666666667
沧州,沧州,20201008,148.95833333333334
沧州,沧州,20201009,123.375
沧州,沧州,20201010,138.95833333333334
沧州,沧州,20201011,122.04166666666667
沧州,沧州,20201012,25.125
沧州,沧州,20201013,59.416666666666664
沧州,沧州,20201014,42.17391304347826
沧州,沧州,20201015,72.33333333333333
沧州,沧州,20201016,77.29166666666667
沧州,沧州,20201017,56.708333333333336
沧州,沧州,20201018,125.95652173913044
沧州,沧州,20201019,122.75
沧州,沧州,20201020,133.58333333333334
沧州,沧州,20201021,115.36363636363636
沧州,沧州,20201022,72.79166666666667
沧州,沧州,20201023,32.40909090909091
沧州,沧州,20201024,61.416666666666664
沧州,沧州,20201025,111.8695652173913
沧州,沧州,20201026,155.16666666666666
沧州,沧州,20201027,76.79166666666667
沧州,沧州,20201028,76.16666666666667
沧州,沧州,20201029,69.75
沧州,沧州,20201030,91.20833333333333
沧州,沧州,20201031,203.625
沧州,沧州,20201101,143.7826086956522
沧州,沧州,20201102,68.625
沧州,沧州,20201103,62.083333333333336
沧州,沧州,20201104,103.29166666666667
沧州,沧州,20201105,94.125
沧州,沧州,20201106,114.91666666666667
沧州,沧州,20201107,127.0
沧州,沧州,20201108,36.65217391304348
沧州,沧州,20201109,52.583333333333336
沧州,沧州,20201110,124.66666666666667
沧州,沧州,20201111,152.5909090909091
沧州,沧州,20201112,145.45833333333334
沧州,沧州,20201113,107.5
沧州,沧州,20201114,154.16666666666666
沧州,沧州,20201115,227.875
沧州,沧州,20201116,202.75
沧州,沧州,20201117,197.20833333333334
沧州,沧州,20201118,43.875
沧州,沧州,20201119,31.833333333333332
沧州,沧州,20201120,42.375
沧州,沧州,20201121,52.708333333333336
沧州,沧州,20201122,40.416666666666664
沧州,沧州,20201123,45.708333333333336
沧州,沧州,20201124,113.27777777777777
沧州,沧州,20201125,133.43478260869566
沧州,沧州,20201126,51.416666666666664
沧州,沧州,20201127,53.416666666666664
沧州,沧州,20201128,38.208333333333336
沧州,沧州,20201129,84.0
沧州,沧州,20201130,71.04166666666667
沧州,沧州,20201201,76.29166666666667
沧州,沧州,20201202,88.20833333333333
沧州,沧州,20201203,42.958333333333336
沧州,沧州,20201204,75.29166666666667
沧州,沧州,20201205,176.75
沧州,沧州,20201206,210.83333333333334
沧州,沧州,20201207,49.375
沧州,沧州,20201208,78.75
沧州,沧州,20201209,148.54166666666666
沧州,沧州,20201210,202.69565217391303
沧州,沧州,20201211,200.08333333333334
沧州,沧州,20201212,215.41666666666666
沧州,沧州,20201213,73.70833333333333
沧州,沧州,20201214,52.69565217391305
沧州,沧州,20201215,81.4
沧州,沧州,20201216,79.76470588235294
沧州,沧州,20201217,126.47826086956522
沧州,沧州,20201218,64.45833333333333
沧州,沧州,20201219,60.25
沧州,沧州,20201220,94.08333333333333
沧州,沧州,20201221,125.91666666666667
沧州,沧州,20201222,183.5
沧州,沧州,20201223,189.75
沧州,沧州,20201224,100.16666666666667
沧州,沧州,20201225,134.7391304347826
沧州,沧州,20201226,219.125
沧州,沧州,20201227,276.875
沧州,沧州,20201228,109.875
沧州,沧州,20201229,93.45454545454545
沧州,沧州,20201230,48.5
沧州,沧州,20201231,63.583333333333336
石家庄,石家庄,20200101,135.16666666666666
石家庄,石家庄,20200102,180.45833333333334
石家庄,石家庄,20200103,240.66666666666666
石家庄,石家庄,20200104,287.3333333333333
石家庄,石家庄,20200105,211.79166666666666
石家庄,石家庄,20200106,116.625
石家庄,石家庄,20200107,115.83333333333333
石家庄,石家庄,20200108,130.45833333333334
石家庄,石家庄,20200109,215.125
石家庄,石家庄,20200110,267.8333333333333
石家庄,石家庄,20200111,200.16666666666666
石家庄,石家庄,20200112,191.41666666666666
石家庄,石家庄,20200113,263.0416666666667
石家庄,石家庄,20200114,162.83333333333334
石家庄,石家庄,20200115,314.6666666666667
石家庄,石家庄,20200116,361.8333333333333
石家庄,石家庄,20200117,380.6666666666667
石家庄,石家庄,20200118,333.375
石家庄,石家庄,20200119,176.79166666666666
石家庄,石家庄,20200120,80.79166666666667
石家庄,石家庄,20200121,104.45833333333333
石家庄,石家庄,20200122,157.0
石家庄,石家庄,20200123,221.41666666666666
石家庄,石家庄,20200124,172.5
石家庄,石家庄,20200125,217.54166666666666
石家庄,石家庄,20200126,257.875
石家庄,石家庄,20200127,214.04166666666666
石家庄,石家庄,20200128,239.91666666666666
石家庄,石家庄,20200129,212.95833333333334
石家庄,石家庄,20200130,166.16666666666666
石家庄,石家庄,20200131,182.5
石家庄,石家庄,20200201,121.79166666666667
石家庄,石家庄,20200202,88.58333333333333
石家庄,石家庄,20200203,106.33333333333333
石家庄,石家庄,20200204,103.125
石家庄,石家庄,20200205,48.916666666666664
石家庄,石家庄,20200206,67.58333333333333
石家庄,石家庄,20200207,139.83333333333334
石家庄,石家庄,20200208,206.95833333333334
石家庄,石家庄,20200209,142.33333333333334
石家庄,石家庄,20200210,96.70833333333333
石家庄,石家庄,20200211,144.70833333333334
石家庄,石家庄,20200212,217.83333333333334
石家庄,石家庄,20200213,263.5
石家庄,石家庄,20200214,97.0
石家庄,石家庄,20200215,33.541666666666664
石家庄,石家庄,20200216,26.666666666666668
石家庄,石家庄,20200217,23.5
石家庄,石家庄,20200218,61.666666666666664
石家庄,石家庄,20200219,105.08333333333333
石家庄,石家庄,20200220,181.75
石家庄,石家庄,20200221,144.5
石家庄,石家庄,20200222,43.083333333333336
石家庄,石家庄,20200223,109.45833333333333
石家庄,石家庄,20200224,153.125
石家庄,石家庄,20200225,120.45833333333333
石家庄,石家庄,20200226,76.625
石家庄,石家庄,20200227,57.458333333333336
石家庄,石家庄,20200228,136.33333333333334
石家庄,石家庄,20200229,136.70833333333334
石家庄,石家庄,20200301,56.958333333333336
石家庄,石家庄,20200302,94.08333333333333
石家庄,石家庄,20200303,54.833333333333336
石家庄,石家庄,20200304,34.666666666666664
石家庄,石家庄,20200305,87.58333333333333
石家庄,石家庄,20200306,160.16666666666666
石家庄,石家庄,20200307,134.5
石家庄,石家庄,20200308,188.66666666666666
石家庄,石家庄,20200309,117.29166666666667
石家庄,石家庄,20200310,86.83333333333333
石家庄,石家庄,20200311,111.70833333333333
石家庄,石家庄,20200312,124.375
石家庄,石家庄,20200313,64.29166666666667
石家庄,石家庄,20200314,56.0
石家庄,石家庄,20200315,43.833333333333336
石家庄,石家庄,20200316,85.95833333333333
石家庄,石家庄,20200317,96.0
石家庄,石家庄,20200318,111.9090909090909
石家庄,石家庄,20200319,55.333333333333336
石家庄,石家庄,20200320,144.20833333333334
石家庄,石家庄,20200321,179.16666666666666
石家庄,石家庄,20200322,99.54166666666667
石家庄,石家庄,20200323,159.5
石家庄,石家庄,20200324,123.20833333333333
石家庄,石家庄,20200325,180.875
石家庄,石家庄,20200326,81.66666666666667
石家庄,石家庄,20200327,33.416666666666664
石家庄,石家庄,20200328,57.625
石家庄,石家庄,20200329,96.70833333333333
石家庄,石家庄,20200330,104.20833333333333
石家庄,石家庄,20200331,108.45833333333333
石家庄,石家庄,20200401,71.20833333333333
石家庄,石家庄,20200402,55.958333333333336
石家庄,石家庄,20200403,64.29166666666667
石家庄,石家庄,20200404,191.29166666666666
石家庄,石家庄,20200405,113.54166666666667
石家庄,石家庄,20200406,169.58333333333334
石家庄,石家庄,20200407,193.29166666666666
石家庄,石家庄,20200408,85.79166666666667
石家庄,石家庄,20200409,52.52173913043478
石家庄,石家庄,20200410,59.25
石家庄,石家庄,20200411,54.375
石家庄,石家庄,20200412,49.208333333333336
石家庄,石家庄,20200413,97.5
石家庄,石家庄,20200414,127.70833333333333
石家庄,石家庄,20200415,127.91666666666667
石家庄,石家庄,20200416,144.79166666666666
石家庄,石家庄,20200417,102.25
石家庄,石家庄,20200418,76.83333333333333
石家庄,石家庄,20200419,87.04166666666667
石家庄,石家庄,20200420,50.833333333333336
石家庄,石家庄,20200421,55.75
石家庄,石家庄,20200422,45.666666666666664
石家庄,石家庄,20200423,39.958333333333336
石家庄,石家庄,20200424,63.958333333333336
石家庄,石家庄,20200425,93.30434782608695
石家庄,石家庄,20200426,93.66666666666667
石家庄,石家庄,20200427,101.58333333333333
石家庄,石家庄,20200428,125.33333333333333
石家庄,石家庄,20200429,113.16666666666667
石家庄,石家庄,20200430,141.41666666666666
石家庄,石家庄,20200501,137.16666666666666
石家庄,石家庄,20200502,106.45833333333333
石家庄,石家庄,20200503,127.16666666666667
石家庄,石家庄,20200504,43.625
石家庄,石家庄,20200505,65.54166666666667
石家庄,石家庄,20200506,88.04166666666667
石家庄,石家庄,20200507,76.375
石家庄,石家庄,20200508,37.0
石家庄,石家庄,20200509,52.125
石家庄,石家庄,20200510,77.91666666666667
石家庄,石家庄,20200511,54.333333333333336
石家庄,石家庄,20200512,137.20833333333334
石家庄,石家庄,20200513,130.47826086956522
石家庄,石家庄,20200514,83.125
石家庄,石家庄,20200515,115.25
石家庄,石家庄,20200516,102.54166666666667
石家庄,石家庄,20200517,115.20833333333333
石家庄,石家庄,20200518,46.541666666666664
石家庄,石家庄,20200519,62.166666666666664
石家庄,石家庄,20200520,100.375
石家庄,石家庄,20200521,128.58333333333334
石家庄,石家庄,20200522,97.83333333333333
石家庄,石家庄,20200523,51.916666666666664
石家庄,石家庄,20200524,35.541666666666664
石家庄,石家庄,20200525,71.25
石家庄,石家庄,20200526,36.5
石家庄,石家庄,20200527,38.875
石家庄,石家庄,20200528,71.04166666666667
石家庄,石家庄,20200529,103.66666666666667
石家庄,石家庄,20200530,73.95833333333333
石家庄,石家庄,20200531,55.291666666666664
石家庄,石家庄,20200601,77.66666666666667
石家庄,石家庄,20200602,83.66666666666667
石家庄,石家庄,20200603,109.04166666666667
石家庄,石家庄,20200604,125.625
石家庄,石家庄,20200605,65.20833333333333
石家庄,石家庄,20200606,62.833333333333336
石家庄,石家庄,20200607,121.0
石家庄,石家庄,20200608,120.45833333333333
石家庄,石家庄,20200609,136.6086956521739
石家庄,石家庄,20200610,134.75
石家庄,石家庄,20200611,143.375
石家庄,石家庄,20200612,104.91666666666667
石家庄,石家庄,20200613,88.125
石家庄,石家庄,20200614,47.25
石家庄,石家庄,20200615,97.125
石家庄,石家庄,20200616,104.0
石家庄,石家庄,20200617,39.958333333333336
石家庄,石家庄,20200618,59.875
石家庄,石家庄,20200619,65.45833333333333
石家庄,石家庄,20200620,76.41666666666667
石家庄,石家庄,20200621,67.95833333333333
石家庄,石家庄,20200622,73.95833333333333
石家庄,石家庄,20200623,83.70833333333333
石家庄,石家庄,20200624,77.83333333333333
石家庄,石家庄,20200625,45.541666666666664
石家庄,石家庄,20200626,70.75
石家庄,石家庄,20200627,115.16666666666667
石家庄,石家庄,20200628,88.5
石家庄,石家庄,20200629,32.958333333333336
石家庄,石家庄,20200630,54.5
石家庄,石家庄,20200701,59.958333333333336
石家庄,石家庄,20200702,53.416666666666664
石家庄,石家庄,20200703,38.30434782608695
石家庄,石家庄,20200704,87.45833333333333
石家庄,石家庄,20200705,65.5
石家庄,石家庄,20200706,49.75
石家庄,石家庄,20200707,68.70833333333333
石家庄,石家庄,20200708,68.0
石家庄,石家庄,20200709,45.291666666666664
石家庄,石家庄,20200710,61.541666666666664
石家庄,石家庄,20200711,95.91666666666667
石家庄,石家庄,20200712,49.666666666666664
石家庄,石家庄,20200713,50.625
石家庄,石家庄,20200714,71.54166666666667
石家庄,石家庄,20200715,82.95833333333333
石家庄,石家庄,20200716,103.20833333333333
石家庄,石家庄,20200717,78.79166666666667
石家庄,石家庄,20200718,79.5
石家庄,石家庄,20200719,78.0
石家庄,石家庄,20200720,69.66666666666667
石家庄,石家庄,20200721,82.41666666666667
石家庄,石家庄,20200722,91.125
石家庄,石家庄,20200723,79.58333333333333
石家庄,石家庄,20200724,68.91666666666667
石家庄,石家庄,20200725,74.95833333333333
石家庄,石家庄,20200726,46.083333333333336
石家庄,石家庄,20200727,80.375
石家庄,石家庄,20200728,58.666666666666664
石家庄,石家庄,20200729,87.58333333333333
石家庄,石家庄,20200730,80.66666666666667
石家庄,石家庄,20200731,81.20833333333333
石家庄,石家庄,20200801,67.95833333333333
石家庄,石家庄,20200802,27.375
石家庄,石家庄,20200803,64.66666666666667
石家庄,石家庄,20200804,75.0
石家庄,石家庄,20200805,31.25
石家庄,石家庄,20200806,22.5
石家庄,石家庄,20200807,27.916666666666668
石家庄,石家庄,20200808,54.208333333333336
石家庄,石家庄,20200809,67.79166666666667
石家庄,石家庄,20200810,40.333333333333336
石家庄,石家庄,20200811,105.5
石家庄,石家庄,20200812,37.0
石家庄,石家庄,20200813,30.708333333333332
石家庄,石家庄,20200814,70.29166666666667
石家庄,石家庄,20200815,28.083333333333332
石家庄,石家庄,20200816,24.375
石家庄,石家庄,20200817,61.5
石家庄,石家庄,20200818,80.79166666666667
石家庄,石家庄,20200819,20.5
石家庄,石家庄,20200820,38.916666666666664
石家庄,石家庄,20200821,43.458333333333336
石家庄,石家庄,20200822,60.375
石家庄,石家庄,20200823,82.91666666666667
石家庄,石家庄,20200824,33.875
石家庄,石家庄,20200825,48.041666666666664
石家庄,石家庄,20200826,64.25
石家庄,石家庄,20200827,41.791666666666664
石家庄,石家庄,20200828,67.29166666666667
石家庄,石家庄,20200829,103.16666666666667
石家庄,石家庄,20200830,88.95833333333333
石家庄,石家庄,20200831,58.0
石家庄,石家庄,20200901,41.875
石家庄,石家庄,20200902,30.0
石家庄,石家庄,20200903,31.041666666666668
石家庄,石家庄,20200904,43.041666666666664
石家庄,石家庄,20200905,67.125
石家庄,石家庄,20200906,96.45833333333333
石家庄,石家庄,20200907,82.16666666666667
石家庄,石家庄,20200908,58.333333333333336
石家庄,石家庄,20200909,44.916666666666664
石家庄,石家庄,20200910,48.666666666666664
石家庄,石家庄,20200911,25.458333333333332
石家庄,石家庄,20200912,29.583333333333332
石家庄,石家庄,20200913,47.625
石家庄,石家庄,20200914,58.166666666666664
石家庄,石家庄,20200915,37.0
石家庄,石家庄,20200916,39.333333333333336
石家庄,石家庄,20200917,36.916666666666664
石家庄,石家庄,20200918,44.875
石家庄,石家庄,20200919,80.41666666666667
石家庄,石家庄,20200920,88.91666666666667
石家庄,石家庄,20200921,103.25
石家庄,石家庄,20200922,115.70833333333333
石家庄,石家庄,20200923,30.75
石家庄,石家庄,20200924,59.666666666666664
石家庄,石家庄,20200925,92.91666666666667
石家庄,石家庄,20200926,93.91304347826087
石家庄,石家庄,20200927,106.78947368421052
石家庄,石家庄,20200928,126.70833333333333
石家庄,石家庄,20200929,35.958333333333336
石家庄,石家庄,20200930,47.833333333333336
石家庄,石家庄,20201001,90.58333333333333
石家庄,石家庄,20201002,63.625
石家庄,石家庄,20201003,82.625
